,0
1363,12.283038316285214
1364,12.170450649220749
1365,11.751950239425476
1366,11.87757552297847
1367,12.354496960983985
1368,11.561725152903833
1369,12.016732516077072
1370,12.521981322562505
1371,13.05301544288996
1372,12.429220196836383
1373,12.384223015005313
1374,11.418625774449598
1375,11.669937760751914
1376,11.326607934898927
1377,12.02874460037869
1378,10.97679912709094
1379,12.377927112974284
1380,11.964007453736912
1381,11.626263078808801
1382,11.561725152903833
1383,11.74006900564972
1384,12.429220196836383
1385,11.820417517632333
1386,12.84132849667433
1387,11.782960235741939
1388,12.367345048436391
1389,11.728044909070785
1390,11.719947764402807
1391,12.001511614739405
1392,12.415437707935368
1393,12.546871224308068
1394,11.982935344196433
1395,11.83138646878959
1396,11.835016210489899
1397,11.831022768939789
1398,11.695255355062795
1399,12.170450649220749
1400,12.174994689959313
1401,12.552930054797935
1402,11.561725152903833
1403,12.524530013005734
1404,11.798111925972618
1405,11.626263078808801
1406,11.74006900564972
1407,12.278397958261774
1408,12.345838935721968
1409,11.849404844423074
1410,11.407576060361786
1411,12.456835254920371
1412,12.240478903153711
1413,12.077676615757813
1414,11.715874472198905
1415,12.73670383776449
1416,11.728044909070785
1417,12.314931534737134
1418,12.100161978566867
1419,11.755879486687116
1420,11.824087219587643
1421,12.524420916542532
1422,11.87757552297847
1423,11.863589378812122
1424,12.509877789891931
1425,11.849404844423074
1426,11.686887175419702
1427,12.116700301832573
1428,12.165984756488543
1429,11.87583791515714
1430,11.07443600653965
1431,12.136191879981927
1432,11.982935344196433
1433,12.066816325306588
1434,11.699413330633599
1435,12.885673487343764
1436,11.916395250412128
1437,12.190964083849375
1438,12.160033942617156
1439,11.913719681428494
1440,12.644330802262578
1441,11.703554089007538
1442,12.098493002763465
1443,11.767575435251748
1444,11.969723533345908
1445,12.388398368982115
1446,11.626263078808801
1447,11.429554725537322
1448,11.820417517632333
1449,12.567554517655415
1450,11.884495917930655
1451,11.344518647594766
1452,12.128116509451258
1453,12.07254696717504
1454,12.25486757159303
1455,12.493133274926212
1456,11.864469267087891
1457,11.901590234400047
